Placement,Name,Score,id
78,KiwiFreezer541,44:31.033,9fbe1182d996ada61f4487490d77e17598014be89c46db69
79,MUXSIMUS-KUN,45:04.817,9fbc438bda9eaba61c10dd4e5b72e27698041dbe9c16de6a
79,TheUnspeakucard,45:04.817,9fbc468b8e91faa54d11db4b5977e175cb0715bf9944d96e
79,Player,45:04.817,9cea12dfd9c3fcf71d118e4c5e7be77fcc031cb599468d69
80,Grim,45:27.167,9ceb158bd8c7f0a61843861a5c20e17fcd0049beca45df6c
81,soder,45:31.683,9fbd118ed7c0afa54c478d435c7be673cd514feacd108931
81,mura,45:31.683,9fbd118ed890acf11d468f1a5972e07498021bbc9612df69
81,zef,45:31.683,9fbd168edb90fea64a16db190b70e722cc521abccb41df3c
82,Freezric,45:31.85,9fbc45898b91fbac4914864c5c22e272ca5618ea9918893d
82,babyyoda2312,45:31.85,9fbc46d8d89faca11a178f1d0b77e37fca0d14b49a138c3c
82,audriuslion,45:31.85,9cea1788da92fef41b148e190d20e1759f561fbacb17d83f
83,Lee,45:39.25,9fbb1ed8db91fcad4a45d91e0a26b5719f071fb89a43db3b
83,Jayson,45:39.25,9fbb15de8994a8a61b178a180d20e4729d5619baca19da3b
83,Samuel,45:39.25,9ce94482d99ffaa61d16d94f5e25e77f980414bf9f17dc3e
84,resq,46:11.484,9fba138cd696fbad1e17db4b0972e22398554fbacb14d83f
84,Lutiy,46:11.484,9fbc46da8993fca41913dd1e5f22b2249e0d4bbb9f138a6e
84,mik_rus,46:11.484,9fbc46da8ac3fdf04a14dc1d5a7ab32299064eeecf468d3e
85,C O R P O R A L,46:13.5,9cec168ddb90fdf11f4bdd490921e677ce514eb89617dc39
85,CHURKAS SLAYER,46:13.5,9fbb438ddf94a8a04d118b4d5977e721c5511aea9c448e3d
86,Wiewiorka,46:20.484,9fbe1f898ac2f0ad181686195770e071c5041bbfc845d13a
86,N1UK,46:20.484,9cb614898c95afa61e428a420e70b526cc5515be9d16da3e
86,jezebel,46:20.484,9ced15888a96a8a14b14dd1d5821b425cf5548b8cf19dd69
87,XxBOOMERGODxX,46:26.683,9fbb16838e92fca31e418a1f0926ef25c45515e8cc138c6b
87,The1OnlyGhast,46:26.683,9fbc1ed88994a8a44e45dc180b21e775cc5618b5cc42db30
87,Qwertyxp2000,46:26.683,9cba1e8cde90fcad4e4bda1f0e71b472cc0c14b59d16d93a
88,Yuuqaa,46:57.483,9fbc1eddd997abac1c42da1a5c20b7719e074ce8cc45d839
88,D0NT BLAME ME,46:57.483,9fbc1edddb94ffa41a10d94d5c77e375cd031fbacf45dc3d
88,Brezel,46:57.483,9cb912de8cc2acf31e42da4d0e73b475cc0d19b89b43da30
89,PowerDino2785,47:37.816,9fbb1fdeda95f1a71c458c4d0a77b570c45048bf9b118939
90,Smocke,47:49.033,9fbd10da8e95fef01946874b5622e2749a0c49b4cc15dc69
90,Salty,47:49.033,9cbb13d9d9c4abf14944db4f5a25e375ce501dbd9e418b3e
91,Derpy Derrick,48:28.9,9cb7458cd7c4fef11144de4a0b21e624cc551fef9f198b6a
91,ToyDuck,48:28.9,9fbe46d98d91fca41911db430a26e07e9d0315e9cd118a3a
92,Ian,48:52.933,9fbe43d88e92fcac1c45dd435a22e122cb551bbdc8148e39
92,Spacewolfe,48:52.933,9fbf10d88a97adf31016884a0a7be575cc511fb99e14db69
92,Darway6,48:52.933,9ced128fd693f0a64a408f180e73e270cf034bbd9b16da3b
93,choo,49:11.1,9fbe1082d6c5a8a61c1489485f76e5769a5548ef9d13d13b
93,kaymonkey,49:11.1,9fbb45ddd9c3fff74e468f490a7be421cd0518b59a10da3a
93,Danny mc fly,49:11.1,9cbb1ed88d9ef9a549468c430d72b522ce0d19ea9610dd6d
94,adx,49:11.25,9fba138b8cc2a8ac1b4a88190e22b273ca0c4eef9b468c30
94,Adrijuegos69,49:11.25,9fbb4188dac7fff61f168c1f5e21e276c4014fb9c846d06e
94,HiMark,49:11.25,9cec4283d9c7afad1013db425721b275cd5049b59812893c
95,Ptilopsis,49:41.217,9fbe13898ec3f8f61b438a435f72e575cc034ebe9c43da3b
95,cutewoman,49:41.217,9fbe14de89c7aff04943871d0973e576c5044ce99f13da38
96,BananaLegend405,49:43.867,9fbb4383d9c4ada24b4adc425672b5769f064fb5cf418c6b
96,Akima,49:43.867,9cb74682dc92f1a64b458b435f21e026ce561de89e12d039
96,xxeaon,49:43.867,9cb81282ddc3adf7184687425c21b474cf041fe8cf19d030
97,feesh,49:49.084,9fbc42d8d993aca21c47dc4c5f75b523ca004ee89c41df6d
97,The Slayer,49:49.084,9fbf118f89c5aaa71a11d91d5770e575cc0514ef9c12d93c
97,Meatwadsprite,49:49.084,9ceb138bd996aaa24a148b4a0972e4229f511ce9cc14df38
98,Tea Connoisseur,50:03.6,9fbe1e898ec5ffa54a16884e0e77e17fcc0318ba9b10dc6b
98,LordSirUnicorn,50:03.6,9fbe1e8a899efbf31f138e430b74e576cb0d48ee99438a39
98,TheGreatBrndo,50:03.6,9ceb148e8c93aaa31c418f1a5c7ae476cd501abd9c168d3b
99,tox,50:10.233,9cec1688d797f9f41d438d185d27e372ce0d4ce89a43dc3e
100,CyanRabbit876,50:15.167,9fbb42dfdbc0fff010408f185d25e4229a5748bd98148e3a
100,Dobsonfly123,50:15.167,9fbf458edfc4fda21914dc490972e576c80c1fbd9b42896a
100,Florida Man,50:15.167,9fbd128bdd92f9f41a46de195b75b472ce064bbbcb11d030
101,Lewentt,50:40.366,9fbb428e899ff8a41d138b1f5873ee74cd511eb99f16de3c
102,DiedeDecraene,50:44.051,9fbb45888997fff34d458e1a5b72e5239f0c1dbfcc42dd6c
102,Tinsk-i,50:44.051,9fbd16d8dd94fff41c4b881d5c72ee70c5011ee8cc44dc3d
102,Mighty_Tree,50:44.051,9fbd1683de94aaa61e138c1e567ae076c5504fb8ca198b3e
103,Act_OR,50:45.066,9fba14d9d6c7fba34b448e1e5776e0769e0049e9cd42da69
103,Satana,50:45.066,9ce94488dd93aff719108b4c0d20e77ec90c48b8cc12d169
