Placement,Name,Score,id
137,Itna,11:26.4,9ce945dfde94aba71c178d425725e674cb041ab9c819df6e
138,BaneBlade,11:33.367,9fbc46da8b94fef04a14dc1d5a7ab32299064eee9910d93b
139,WinterFox7,11:33.584,9cb642d9d69ef9f01e4287490b71b070cc554eef9f16df3b
140,sabishina,11:38.134,9fbe14df8ec2ada71846884b5f22e576cb504fb49b12d030
141,Vonek,11:38.433,9fbc4583de91f8ac4e428a48587ae47fc90748e99a15d13d
142,rtthrd,11:39.367,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
143,Evan,11:40.033,9cea128bd795aff019168d4a0c20e374980048b5ca43d06a
144,Henrik,11:43.867,9fbb178fdc91aba41141db1d0971e222ce044bbccb168c6d
145,Rampatse,11:45.266,9cb743d9d892f0f31c428b480975e775cc5514baca118c39
146,xianyu_1234,11:50.017,9fbc46898ec7a8a7104bda4c0977e425cd0215be97198c31
147,EECKLLP,11:54.317,9fbc1ed9dac4fba24910de4e0c26e2239e051cef9e428e6a
148,CapitainMonkey,11:54.633,9fbb14d8dc96ada41a428e1e5a72e770ce0d1bbb9c44d139
149,Addict,11:56.3,9cb7448dd9c7f9a219428a1e0b77e67ecc5518ed9b128d3e
150,Dingomate,12:02.25,9fbc17d9df9eaaa34e1787490922ee73ca021dbccb188c39
151,944505858,12:06.584,9fbc46d9de97f1f41f4b88480c21b32298021cb99d14de39
152,bruceisawesome,12:06.867,9fbe468cdf9eabf11d4ade4e0b7ae372cd571cb59916db38
153,ToddChris,12:11.8,9fbf1482ddc5fbf64b44874a5677e771c8571bbccc15db3f
154,Calvin,12:12.184,9cee17dd8ac0faac49438e4a0b70ef23cd5714bacc148d69
155,404yyj,12:12.817,9fbb44888b93feac1910da1d5f7ab324c85719e9cc42df38
156,Wind,12:13.466,9fbb1e8ad694afa51b1088490a22e0729f524bbdca418b6b
157,nuohu,12:16.8,9fbc16d8d79faff71f11871f5927ee24cb061cee9d13da31
158,MrNobody789,12:18.033,9ce94382d6c3aba11b138e1a5f26e77f98011cedca428d3e
159,Player,12:18.7,9fbc46d8d8c3f1a51e458d4e5821ef2498021eee9d42da6c
160,Aine,12:19.217,9fbe158dda9ffbf64c10db4a0d25e377ce021cbe9741d03d
161,xiaocaigou,12:22.033,9ce9168f89c5f0a04940dc4a0e20e77fc8504fe9cf17dd3b
